출발역 이름,출발역 광역지자체,출발역 기초지자체,출발역 위도,출발역 경도,도착역 이름,도착역 광역지자체,도착역 기초지자체,도착역 위도,도착역 경도,요금
청도,경상북도,청도군,35.64006726,128.7464994,반성,경상남도,진주시,35.17474202,128.2580377,6600
청도,경상북도,청도군,35.64006726,128.7464994,부산,부산광역시,동구,35.11520341,129.0415499,5200
청도,경상북도,청도군,35.64006726,128.7464994,사상,부산광역시,사상구,35.16256828,128.9887247,4400
청도,경상북도,청도군,35.64006726,128.7464994,삼랑진,경상남도,밀양시,35.39943634,128.843088,2600
청도,경상북도,청도군,35.64006726,128.7464994,상동,경상남도,밀양시,35.5556015,128.7607608,2600
청도,경상북도,청도군,35.64006726,128.7464994,원동,경상남도,양산시,35.36274467,128.9208103,2700
청도,경상북도,청도군,35.64006726,128.7464994,중리,경상남도,창원시 마산회원구,35.24966655,128.518841,4600
청도,경상북도,청도군,35.64006726,128.7464994,진례,경상남도,김해시,35.26669573,128.7630921,3200
청도,경상북도,청도군,35.64006726,128.7464994,진영,경상남도,김해시,35.29857664,128.7739275,2900
청도,경상북도,청도군,35.64006726,128.7464994,진주,경상남도,진주시,35.15071327,128.1179168,7400
청도,경상북도,청도군,35.64006726,128.7464994,창원,경상남도,창원시 의창구,35.25745394,128.6066268,4000
청도,경상북도,청도군,35.64006726,128.7464994,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,3800
청도,경상북도,청도군,35.64006726,128.7464994,한림정,경상남도,김해시,35.32321295,128.8035565,2600
청도,경상북도,청도군,35.64006726,128.7464994,함안,경상남도,함안군,35.24934111,128.4249835,5200
청도,경상북도,청도군,35.64006726,128.7464994,화명,부산광역시,북구,35.23451172,129.0076404,3900
청량리,서울특별시,동대문구,37.57997011,127.0477363,경주,경상북도,경주시,35.79837725,129.1389994,23800
청량리,서울특별시,동대문구,37.57997011,127.0477363,고한,강원도,정선군,37.20092821,128.8528852,14300
청량리,서울특별시,동대문구,37.57997011,127.0477363,군위,대구광역시,군위군,36.16122215,128.7459856,18800
청량리,서울특별시,동대문구,37.57997011,127.0477363,기장,부산광역시,기장군,35.24387506,129.2186243,29000
청량리,서울특별시,동대문구,37.57997011,127.0477363,남창,울산광역시,울주군,35.4185479,129.2826515,27500
청량리,서울특별시,동대문구,37.57997011,127.0477363,단양,충청북도,단양군,36.97324701,128.3437007,10600
청량리,서울특별시,동대문구,37.57997011,127.0477363,덕소,경기도,남양주시,37.58688305,127.2088834,2600
청량리,서울특별시,동대문구,37.57997011,127.0477363,도계,강원도,삼척시,37.22934588,129.0438833,16900
청량리,서울특별시,동대문구,37.57997011,127.0477363,동백산,강원도,태백시,37.15484501,129.0345301,15800
청량리,서울특별시,동대문구,37.57997011,127.0477363,동해,강원도,동해시,37.49819799,129.1237942,19200
청량리,서울특별시,동대문구,37.57997011,127.0477363,매곡,경기도,양평군,37.43657965,127.7301221,4700
청량리,서울특별시,동대문구,37.57997011,127.0477363,민둥산,강원도,정선군,37.24373713,128.7736693,13600
청량리,서울특별시,동대문구,37.57997011,127.0477363,봉양,충청북도,제천시,37.13035472,128.1297884,8800
청량리,서울특별시,동대문구,37.57997011,127.0477363,부전,부산광역시,부산진구,35.16465141,129.0601198,30600
청량리,서울특별시,동대문구,37.57997011,127.0477363,북영천,경상북도,영천시,35.96601305,128.9173412,20900
청량리,서울특별시,동대문구,37.57997011,127.0477363,북울산,울산광역시,북구,35.6147491,129.371801,25900
청량리,서울특별시,동대문구,37.57997011,127.0477363,사북,강원도,정선군,37.22625893,128.817991,14000
청량리,서울특별시,동대문구,37.57997011,127.0477363,삼산,경기도,양평군,37.39268187,127.7799571,5100
청량리,서울특별시,동대문구,37.57997011,127.0477363,서원주,강원도,원주시,37.34904728,127.8399453,5600
청량리,서울특별시,동대문구,37.57997011,127.0477363,석불,경기도,양평군,37.46021488,127.6550439,4200
청량리,서울특별시,동대문구,37.57997011,127.0477363,센텀,부산광역시,해운대구,35.17929636,129.1246103,30000
청량리,서울특별시,동대문구,37.57997011,127.0477363,신기,강원도,삼척시,37.34593774,129.084995,17900
청량리,서울특별시,동대문구,37.57997011,127.0477363,신해운대,부산광역시,해운대구,35.18164309,129.1771499,29600
청량리,서울특별시,동대문구,37.57997011,127.0477363,쌍룡,강원도,영월군,37.17464573,128.3284968,10400
청량리,서울특별시,동대문구,37.57997011,127.0477363,아화,경상북도,경주시,35.89782388,129.0515721,22100
청량리,서울특별시,동대문구,37.57997011,127.0477363,안동,경상북도,안동시,36.57446184,128.6748768,15400
청량리,서울특별시,동대문구,37.57997011,127.0477363,양동,경기도,양평군,37.42032407,127.7544782,4900
청량리,서울특별시,동대문구,37.57997011,127.0477363,양평,경기도,양평군,37.49279254,127.4913618,3100
청량리,서울특별시,동대문구,37.57997011,127.0477363,영월,강원도,영월군,37.18238668,128.4808025,11400
청량리,서울특별시,동대문구,37.57997011,127.0477363,영주,경상북도,영주시,36.81106552,128.625018,13200
청량리,서울특별시,동대문구,37.57997011,127.0477363,영천,경상북도,영천시,35.95952142,128.9391646,21100
청량리,서울특별시,동대문구,37.57997011,127.0477363,예미,강원도,정선군,37.21241988,128.6483376,12500
청량리,서울특별시,동대문구,37.57997011,127.0477363,용문,경기도,양평군,37.48261,127.5943851,3800
청량리,서울특별시,동대문구,37.57997011,127.0477363,원주,강원도,원주시,37.31590732,127.9218879,6200
청량리,서울특별시,동대문구,37.57997011,127.0477363,의성,경상북도,의성군,36.35379647,128.6934832,17300
청량리,서울특별시,동대문구,37.57997011,127.0477363,일신,경기도,양평군,37.44541355,127.6885995,4400
청량리,서울특별시,동대문구,37.57997011,127.0477363,제천,충청북도,제천시,37.12786543,128.2055012,9200
청량리,서울특별시,동대문구,37.57997011,127.0477363,지평,경기도,양평군,37.47688068,127.6296711,4000
청량리,서울특별시,동대문구,37.57997011,127.0477363,태백,강원도,태백시,37.17614546,128.9841606,15200
청량리,서울특별시,동대문구,37.57997011,127.0477363,태화강,울산광역시,남구,35.53884117,129.3533323,26500
청량리,서울특별시,동대문구,37.57997011,127.0477363,풍기,경상북도,영주시,36.87385594,128.524441,12300
청리,경상북도,상주시,36.33915386,128.1289162,김천,경상북도,김천시,36.12346257,128.1147031,2600
청리,경상북도,상주시,36.33915386,128.1289162,옥산,경상북도,상주시,36.2829268,128.0943991,2600
청소,충청남도,보령시,36.44571443,126.5906655,군산,전라북도,군산시,35.99925254,126.7597894,3600
청소,충청남도,보령시,36.44571443,126.5906655,대야,전라북도,군산시,35.94516363,126.8240465,4300
청소,충청남도,보령시,36.44571443,126.5906655,대천,충청남도,보령시,36.3416402,126.586421,2600
청소,충청남도,보령시,36.44571443,126.5906655,서천,충청남도,서천군,36.08221278,126.7081208,2900
청소,충청남도,보령시,36.44571443,126.5906655,웅천,충청남도,보령시,36.23546809,126.6066972,2600
청소,충청남도,보령시,36.44571443,126.5906655,익산,전라북도,익산시,35.94053258,126.9457173,5000
청소,충청남도,보령시,36.44571443,126.5906655,장항,충청남도,서천군,36.03987181,126.7149439,3200
청소,충청남도,보령시,36.44571443,126.5906655,판교(충남),충청남도,서천군,36.15536578,126.6794891,2600
청주,충청북도,청주시 흥덕구,36.64715219,127.3923352,봉양,충청북도,제천시,37.13035472,128.1297884,6600
청주,충청북도,청주시 흥덕구,36.64715219,127.3923352,삼탄,충청북도,충주시,37.07311812,128.0386504,5700
청주,충청북도,청주시 흥덕구,36.64715219,127.3923352,오근장,충청북도,청주시 청원구,36.70011045,127.4785681,2600
청주,충청북도,청주시 흥덕구,36.64715219,127.3923352,음성,충청북도,음성군,36.92610709,127.7038962,3100
청주,충청북도,청주시 흥덕구,36.64715219,127.3923352,제천,충청북도,제천시,37.12786543,128.2055012,7000
청주,충청북도,청주시 흥덕구,36.64715219,127.3923352,주덕,충청북도,충주시,36.97336567,127.8023178,3800
청주,충청북도,청주시 흥덕구,36.64715219,127.3923352,증평,충청북도,증평군,36.77813144,127.5831832,2600
청주,충청북도,청주시 흥덕구,36.64715219,127.3923352,청주공항,충청북도,청주시 청원구,36.72168259,127.4895766,2600
청주,충청북도,청주시 흥덕구,36.64715219,127.3923352,충주,충청북도,충주시,36.97599422,127.9091753,4500
청주공항,충청북도,청주시 청원구,36.72168259,127.4895766,봉양,충청북도,제천시,37.13035472,128.1297884,5700
청주공항,충청북도,청주시 청원구,36.72168259,127.4895766,삼탄,충청북도,충주시,37.07311812,128.0386504,4800
청주공항,충청북도,청주시 청원구,36.72168259,127.4895766,음성,충청북도,음성군,36.92610709,127.7038962,2600
청주공항,충청북도,청주시 청원구,36.72168259,127.4895766,제천,충청북도,제천시,37.12786543,128.2055012,6200
청주공항,충청북도,청주시 청원구,36.72168259,127.4895766,주덕,충청북도,충주시,36.97336567,127.8023178,3000
청주공항,충청북도,청주시 청원구,36.72168259,127.4895766,증평,충청북도,증평군,36.77813144,127.5831832,2600
청주공항,충청북도,청주시 청원구,36.72168259,127.4895766,충주,충청북도,충주시,36.97599422,127.9091753,3700
추암,강원도,동해시,37.47853609,129.1572467,강구,경상북도,영덕군,36.35230668,129.3719731,8800
추암,강원도,동해시,37.47853609,129.1572467,고래불,경상북도,영덕군,36.60258315,129.4064732,6900
추암,강원도,동해시,37.47853609,129.1572467,근덕,강원도,삼척시,37.31457444,129.2773882,2600
추암,강원도,동해시,37.47853609,129.1572467,기성,경상북도,울진군,36.79039778,129.4478355,5500
추암,강원도,동해시,37.47853609,129.1572467,동대구,대구광역시,동구,35.87932399,128.6283938,18000
추암,강원도,동해시,37.47853609,129.1572467,매화,경상북도,울진군,36.88278264,129.4100746,4800
추암,강원도,동해시,37.47853609,129.1572467,삼척,강원도,삼척시,37.4300681,129.1787396,2600
추암,강원도,동해시,37.47853609,129.1572467,삼척해변,강원도,삼척시,37.46833782,129.1662935,2600
추암,강원도,동해시,37.47853609,129.1572467,서경주,경상북도,경주시,35.8847415,129.1803472,12500
추암,강원도,동해시,37.47853609,129.1572467,아화,경상북도,경주시,35.89782388,129.0515721,14700
추암,강원도,동해시,37.47853609,129.1572467,안강,경상북도,경주시,35.9707319,129.2331083,11800
추암,강원도,동해시,37.47853609,129.1572467,영덕,경상북도,영덕군,36.41029112,129.3774273,8300
추암,강원도,동해시,37.47853609,129.1572467,영천,경상북도,영천시,35.95952142,128.9391646,15700
추암,강원도,동해시,37.47853609,129.1572467,영해,경상북도,영덕군,36.53830429,129.3966546,7400
추암,강원도,동해시,37.47853609,129.1572467,옥원,강원도,삼척시,37.18397671,129.324461,2600
추암,강원도,동해시,37.47853609,129.1572467,울진,경상북도,울진군,36.98276562,129.3949026,4100
추암,강원도,동해시,37.47853609,129.1572467,월포,경상북도,포항시 북구,36.20408746,129.3667346,9800
추암,강원도,동해시,37.47853609,129.1572467,임원,강원도,삼척시,37.24059909,129.3267326,2600
추암,강원도,동해시,37.47853609,129.1572467,장사,경상북도,영덕군,36.2844065,129.369466,9300
추암,강원도,동해시,37.47853609,129.1572467,죽변,경상북도,울진군,37.04928413,129.4042167,3600
추암,강원도,동해시,37.47853609,129.1572467,평해,경상북도,울진군,36.72543442,129.4456758,6000
추암,강원도,동해시,37.47853609,129.1572467,포항,경상북도,포항시 북구,36.07160518,129.3419282,10800
추암,강원도,동해시,37.47853609,129.1572467,하양,경상북도,경산시,35.90992895,128.8182343,16600
추암,강원도,동해시,37.47853609,129.1572467,후포,경상북도,울진군,36.68307079,129.437207,6300
추암,강원도,동해시,37.47853609,129.1572467,흥부,경상북도,울진군,37.09730421,129.3693639,3200
추풍령,충청북도,영동군,36.21338043,127.996344,경산,경상북도,경산시,35.8193643,128.7276182,6700
추풍령,충청북도,영동군,36.21338043,127.996344,구미,경상북도,구미시,36.12827222,128.3310162,2700
추풍령,충청북도,영동군,36.21338043,127.996344,구포,부산광역시,북구,35.20548095,128.997114,12300
추풍령,충청북도,영동군,36.21338043,127.996344,군북,경상남도,함안군,35.25207072,128.3518884,13900
추풍령,충청북도,영동군,36.21338043,127.996344,김천,경상북도,김천시,36.12346257,128.1147031,2600
추풍령,충청북도,영동군,36.21338043,127.996344,남성현,경상북도,청도군,35.7046957,128.7163191,7700
추풍령,충청북도,영동군,36.21338043,127.996344,대구,대구광역시,북구,35.87616902,128.595842,5700
추풍령,충청북도,영동군,36.21338043,127.996344,동대구,대구광역시,동구,35.87932399,128.6283938,5900
추풍령,충청북도,영동군,36.21338043,127.996344,마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,12500
추풍령,충청북도,영동군,36.21338043,127.996344,물금,경상남도,양산시,35.30715588,128.9853192,11500
추풍령,충청북도,영동군,36.21338043,127.996344,밀양,경상남도,밀양시,35.47452401,128.7711928,9500
추풍령,충청북도,영동군,36.21338043,127.996344,반성,경상남도,진주시,35.17474202,128.2580377,14800
추풍령,충청북도,영동군,36.21338043,127.996344,부산,부산광역시,동구,35.11520341,129.0415499,13400
추풍령,충청북도,영동군,36.21338043,127.996344,사상,부산광역시,사상구,35.16256828,128.9887247,12700
추풍령,충청북도,영동군,36.21338043,127.996344,삼랑진,경상남도,밀양시,35.39943634,128.843088,10300
추풍령,충청북도,영동군,36.21338043,127.996344,상동,경상남도,밀양시,35.5556015,128.7607608,8900
추풍령,충청북도,영동군,36.21338043,127.996344,신동,경상북도,칠곡군,35.95574954,128.4860049,4600
추풍령,충청북도,영동군,36.21338043,127.996344,약목,경상북도,칠곡군,36.03719609,128.3642053,3600
추풍령,충청북도,영동군,36.21338043,127.996344,왜관,경상북도,칠곡군,35.99226291,128.4000187,4000
추풍령,충청북도,영동군,36.21338043,127.996344,원동,경상남도,양산시,35.36274467,128.9208103,10900
추풍령,충청북도,영동군,36.21338043,127.996344,중리,경상남도,창원시 마산회원구,35.24966655,128.518841,12900
추풍령,충청북도,영동군,36.21338043,127.996344,진례,경상남도,김해시,35.26669573,128.7630921,11400
추풍령,충청북도,영동군,36.21338043,127.996344,진영,경상남도,김해시,35.29857664,128.7739275,11100
추풍령,충청북도,영동군,36.21338043,127.996344,진주,경상남도,진주시,35.15071327,128.1179168,15700
추풍령,충청북도,영동군,36.21338043,127.996344,창원,경상남도,창원시 의창구,35.25745394,128.6066268,12200
추풍령,충청북도,영동군,36.21338043,127.996344,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,12000
추풍령,충청북도,영동군,36.21338043,127.996344,청도,경상북도,청도군,35.64006726,128.7464994,8200
추풍령,충청북도,영동군,36.21338043,127.996344,한림정,경상남도,김해시,35.32321295,128.8035565,10900
추풍령,충청북도,영동군,36.21338043,127.996344,함안,경상남도,함안군,35.24934111,128.4249835,13500
추풍령,충청북도,영동군,36.21338043,127.996344,화명,부산광역시,북구,35.23451172,129.0076404,12100
춘양,경상북도,봉화군,36.93784146,128.9198563,경주,경상북도,경주시,35.79837725,129.1389994,13000
춘양,경상북도,봉화군,36.93784146,128.9198563,군위,대구광역시,군위군,36.16122215,128.7459856,7900
춘양,경상북도,봉화군,36.93784146,128.9198563,기장,부산광역시,기장군,35.24387506,129.2186243,18200
춘양,경상북도,봉화군,36.93784146,128.9198563,남창,울산광역시,울주군,35.4185479,129.2826515,16700
춘양,경상북도,봉화군,36.93784146,128.9198563,동대구,대구광역시,동구,35.87932399,128.6283938,12400
춘양,경상북도,봉화군,36.93784146,128.9198563,봉화,경상북도,봉화군,36.89152725,128.7269751,2600
춘양,경상북도,봉화군,36.93784146,128.9198563,부전,부산광역시,부산진구,35.16465141,129.0601198,19800
춘양,경상북도,봉화군,36.93784146,128.9198563,북영천,경상북도,영천시,35.96601305,128.9173412,10100
춘양,경상북도,봉화군,36.93784146,128.9198563,북울산,울산광역시,북구,35.6147491,129.371801,15100
춘양,경상북도,봉화군,36.93784146,128.9198563,센텀,부산광역시,해운대구,35.17929636,129.1246103,19200
춘양,경상북도,봉화군,36.93784146,128.9198563,신해운대,부산광역시,해운대구,35.18164309,129.1771499,18800
춘양,경상북도,봉화군,36.93784146,128.9198563,아화,경상북도,경주시,35.89782388,129.0515721,11300
춘양,경상북도,봉화군,36.93784146,128.9198563,안동,경상북도,안동시,36.57446184,128.6748768,4600
춘양,경상북도,봉화군,36.93784146,128.9198563,영주,경상북도,영주시,36.81106552,128.625018,2600
춘양,경상북도,봉화군,36.93784146,128.9198563,영천,경상북도,영천시,35.95952142,128.9391646,10300
춘양,경상북도,봉화군,36.93784146,128.9198563,의성,경상북도,의성군,36.35379647,128.6934832,6400
춘양,경상북도,봉화군,36.93784146,128.9198563,태화강,울산광역시,남구,35.53884117,129.3533323,15700
춘양,경상북도,봉화군,36.93784146,128.9198563,하양,경상북도,경산시,35.90992895,128.8182343,11100
충주,충청북도,충주시,36.97599422,127.9091753,봉양,충청북도,제천시,37.13035472,128.1297884,2600
충주,충청북도,충주시,36.97599422,127.9091753,삼탄,충청북도,충주시,37.07311812,128.0386504,2600
충주,충청북도,충주시,36.97599422,127.9091753,제천,충청북도,제천시,37.12786543,128.2055012,2600
태백,강원도,태백시,37.17614546,128.9841606,도계,강원도,삼척시,37.22934588,129.0438833,2600
태백,강원도,태백시,37.17614546,128.9841606,동백산,강원도,태백시,37.15484501,129.0345301,2600
태백,강원도,태백시,37.17614546,128.9841606,동해,강원도,동해시,37.49819799,129.1237942,4000
태백,강원도,태백시,37.17614546,128.9841606,신기,강원도,삼척시,37.34593774,129.084995,2700
태화강,울산광역시,남구,35.53884117,129.3533323,기장,부산광역시,기장군,35.24387506,129.2186243,2600
태화강,울산광역시,남구,35.53884117,129.3533323,남창,울산광역시,울주군,35.4185479,129.2826515,2600
태화강,울산광역시,남구,35.53884117,129.3533323,부전,부산광역시,부산진구,35.16465141,129.0601198,4100
태화강,울산광역시,남구,35.53884117,129.3533323,센텀,부산광역시,해운대구,35.17929636,129.1246103,3500
태화강,울산광역시,남구,35.53884117,129.3533323,신해운대,부산광역시,해운대구,35.18164309,129.1771499,3100
판교(충남),충청남도,서천군,36.15536578,126.6794891,군산,전라북도,군산시,35.99925254,126.7597894,2600
판교(충남),충청남도,서천군,36.15536578,126.6794891,대야,전라북도,군산시,35.94516363,126.8240465,2600
판교(충남),충청남도,서천군,36.15536578,126.6794891,서천,충청남도,서천군,36.08221278,126.7081208,2600
판교(충남),충청남도,서천군,36.15536578,126.6794891,익산,전라북도,익산시,35.94053258,126.9457173,2700
판교(충남),충청남도,서천군,36.15536578,126.6794891,장항,충청남도,서천군,36.03987181,126.7149439,2600
평택,경기도,평택시,36.99064515,127.0855704,강경,충청남도,논산시,36.15424361,127.0155232,9500
평택,경기도,평택시,36.99064515,127.0855704,경산,경상북도,경산시,35.8193643,128.7276182,17100
평택,경기도,평택시,36.99064515,127.0855704,계룡,충청남도,계룡시,36.27298747,127.2652539,7200
평택,경기도,평택시,36.99064515,127.0855704,곡성,전라남도,곡성군,35.2836103,127.3036839,17600
평택,경기도,평택시,36.99064515,127.0855704,광주,광주광역시,북구,35.16530024,126.9093335,18400
평택,경기도,평택시,36.99064515,127.0855704,광주송정,광주광역시,광산구,35.13766751,126.790805,17600
평택,경기도,평택시,36.99064515,127.0855704,광천,충청남도,홍성군,36.5018823,126.6225658,5700
평택,경기도,평택시,36.99064515,127.0855704,구례구,전라남도,순천시,35.1634297,127.4525786,18900
평택,경기도,평택시,36.99064515,127.0855704,구미,경상북도,구미시,36.12827222,128.3310162,13100
평택,경기도,평택시,36.99064515,127.0855704,구포,부산광역시,북구,35.20548095,128.997114,22700
평택,경기도,평택시,36.99064515,127.0855704,군북,경상남도,함안군,35.25207072,128.3518884,24300
평택,경기도,평택시,36.99064515,127.0855704,군산,전라북도,군산시,35.99925254,126.7597894,9900
평택,경기도,평택시,36.99064515,127.0855704,극락강,광주광역시,광산구,35.1761812,126.8302949,17900
평택,경기도,평택시,36.99064515,127.0855704,김제,전라북도,김제시,35.79248017,126.902986,12400
평택,경기도,평택시,36.99064515,127.0855704,김천,경상북도,김천시,36.12346257,128.1147031,11600
평택,경기도,평택시,36.99064515,127.0855704,나주,전라남도,나주시,35.01407834,126.7171749,18700
평택,경기도,평택시,36.99064515,127.0855704,남성현,경상북도,청도군,35.7046957,128.7163191,18000
평택,경기도,평택시,36.99064515,127.0855704,남원,전라북도,남원시,35.41123171,127.36139,16400
평택,경기도,평택시,36.99064515,127.0855704,논산,충청남도,논산시,36.20728183,127.0924849,8900
평택,경기도,평택시,36.99064515,127.0855704,능주,전라남도,화순군,34.98668588,126.9639924,19700
평택,경기도,평택시,36.99064515,127.0855704,다시,전라남도,나주시,35.01667787,126.6411257,19100
평택,경기도,평택시,36.99064515,127.0855704,대구,대구광역시,북구,35.87616902,128.595842,16100
평택,경기도,평택시,36.99064515,127.0855704,대야,전라북도,군산시,35.94516363,126.8240465,10500
평택,경기도,평택시,36.99064515,127.0855704,대전,대전광역시,동구,36.33229415,127.4346445,5900
평택,경기도,평택시,36.99064515,127.0855704,대천,충청남도,보령시,36.3416402,126.586421,7000
평택,경기도,평택시,36.99064515,127.0855704,도고온천,충청남도,아산시,36.7495674,126.8896607,3000
평택,경기도,평택시,36.99064515,127.0855704,동대구,대구광역시,동구,35.87932399,128.6283938,16300
평택,경기도,평택시,36.99064515,127.0855704,득량,전라남도,보성군,34.7614922,127.1701628,22400
평택,경기도,평택시,36.99064515,127.0855704,마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,22800
평택,경기도,평택시,36.99064515,127.0855704,명봉,전라남도,보성군,34.82787046,127.0754666,21300
평택,경기도,평택시,36.99064515,127.0855704,목포,전라남도,목포시,34.79113446,126.3865755,22000
평택,경기도,평택시,36.99064515,127.0855704,몽탄,전라남도,무안군,34.92986522,126.5032265,20500
평택,경기도,평택시,36.99064515,127.0855704,무안,전라남도,무안군,34.96271635,126.5169426,20300
평택,경기도,평택시,36.99064515,127.0855704,물금,경상남도,양산시,35.30715588,128.9853192,21900
평택,경기도,평택시,36.99064515,127.0855704,밀양,경상남도,밀양시,35.47452401,128.7711928,19900
평택,경기도,평택시,36.99064515,127.0855704,반성,경상남도,진주시,35.17474202,128.2580377,25100
평택,경기도,평택시,36.99064515,127.0855704,백양사,전라남도,장성군,35.43139575,126.8080975,15200
평택,경기도,평택시,36.99064515,127.0855704,벌교,전라남도,보성군,34.84204261,127.3453052,23700
평택,경기도,평택시,36.99064515,127.0855704,보성,전라남도,보성군,34.76703189,127.0816462,21800
평택,경기도,평택시,36.99064515,127.0855704,봉양,충청북도,제천시,37.13035472,128.1297884,10600
평택,경기도,평택시,36.99064515,127.0855704,부강,세종특별자치시,,36.53214067,127.3654232,4200
평택,경기도,평택시,36.99064515,127.0855704,부산,부산광역시,동구,35.11520341,129.0415499,23800
평택,경기도,평택시,36.99064515,127.0855704,사상,부산광역시,사상구,35.16256828,128.9887247,23000
평택,경기도,평택시,36.99064515,127.0855704,삼랑진,경상남도,밀양시,35.39943634,128.843088,20700
평택,경기도,평택시,36.99064515,127.0855704,삼례,전라북도,완주군,35.9042244,127.066266,12200
평택,경기도,평택시,36.99064515,127.0855704,삼탄,충청북도,충주시,37.07311812,128.0386504,9700
평택,경기도,평택시,36.99064515,127.0855704,삽교,충청남도,예산군,36.68029014,126.7516665,4200
평택,경기도,평택시,36.99064515,127.0855704,상동,경상남도,밀양시,35.5556015,128.7607608,19300
평택,경기도,평택시,36.99064515,127.0855704,서광주,광주광역시,서구,35.12531641,126.8470984,17900
평택,경기도,평택시,36.99064515,127.0855704,서대전,대전광역시,중구,36.32249196,127.4033058,6000
평택,경기도,평택시,36.99064515,127.0855704,서천,충청남도,서천군,36.08221278,126.7081208,9100
평택,경기도,평택시,36.99064515,127.0855704,성환,충청남도,천안시 서북구,36.91613679,127.1268868,2600
평택,경기도,평택시,36.99064515,127.0855704,순천,전라남도,순천시,34.9458018,127.5030853,22950
평택,경기도,평택시,36.99064515,127.0855704,신동,경상북도,칠곡군,35.95574954,128.4860049,15000
평택,경기도,평택시,36.99064515,127.0855704,신례원,충청남도,예산군,36.72690401,126.848533,3300
평택,경기도,평택시,36.99064515,127.0855704,신탄진,대전광역시,대덕구,36.44967222,127.4286191,5000
평택,경기도,평택시,36.99064515,127.0855704,신태인,전라북도,정읍시,35.68799552,126.8844467,13200
평택,경기도,평택시,36.99064515,127.0855704,심천,충청북도,영동군,36.23770939,127.7203372,8200
평택,경기도,평택시,36.99064515,127.0855704,아산,충청남도,아산시,36.7943447,127.1044438,2600
평택,경기도,평택시,36.99064515,127.0855704,약목,경상북도,칠곡군,36.03719609,128.3642053,13900
평택,경기도,평택시,36.99064515,127.0855704,여수EXPO,전라남도,여수시,34.75306664,127.7486407,23000
평택,경기도,평택시,36.99064515,127.0855704,여천,전라남도,여수시,34.77913289,127.6641677,22400
평택,경기도,평택시,36.99064515,127.0855704,연산,충청남도,논산시,36.21229585,127.2008163,8200
평택,경기도,평택시,36.99064515,127.0855704,영동,충청북도,영동군,36.1720868,127.7862818,8900
평택,경기도,평택시,36.99064515,127.0855704,예당,전라남도,보성군,34.77864927,127.2022956,22700
평택,경기도,평택시,36.99064515,127.0855704,예산,충청남도,예산군,36.68669439,126.8288884,3600
평택,경기도,평택시,36.99064515,127.0855704,오근장,충청북도,청주시 청원구,36.70011045,127.4785681,4700
평택,경기도,평택시,36.99064515,127.0855704,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,3600
평택,경기도,평택시,36.99064515,127.0855704,오수,전라북도,임실군,35.5429081,127.3205767,15400
평택,경기도,평택시,36.99064515,127.0855704,옥천,충청북도,옥천군,36.29806034,127.5655973,7000
평택,경기도,평택시,36.99064515,127.0855704,온양온천,충청남도,아산시,36.78050523,127.003186,2600
평택,경기도,평택시,36.99064515,127.0855704,왜관,경상북도,칠곡군,35.99226291,128.4000187,14300
평택,경기도,평택시,36.99064515,127.0855704,웅천,충청남도,보령시,36.23546809,126.6066972,7800
평택,경기도,평택시,36.99064515,127.0855704,원동,경상남도,양산시,35.36274467,128.9208103,21300
평택,경기도,평택시,36.99064515,127.0855704,음성,충청북도,음성군,36.92610709,127.7038962,7100
평택,경기도,평택시,36.99064515,127.0855704,이양,전라남도,화순군,34.8916083,126.9897559,20500
평택,경기도,평택시,36.99064515,127.0855704,이원,충청북도,옥천군,36.24418813,127.618,7500
평택,경기도,평택시,36.99064515,127.0855704,익산,전라북도,익산시,35.94053258,126.9457173,11300
평택,경기도,평택시,36.99064515,127.0855704,일로,전라남도,무안군,34.84844236,126.4777239,21100
평택,경기도,평택시,36.99064515,127.0855704,임성리,전라남도,목포시,34.82071561,126.4349908,21500
평택,경기도,평택시,36.99064515,127.0855704,임실,전라북도,임실군,35.63292561,127.2899234,14700
평택,경기도,평택시,36.99064515,127.0855704,장성,전라남도,장성군,35.30002217,126.7801939,16200
평택,경기도,평택시,36.99064515,127.0855704,장항,충청남도,서천군,36.03987181,126.7149439,9400
평택,경기도,평택시,36.99064515,127.0855704,전의,세종특별자치시,,36.67853018,127.2032062,2600
평택,경기도,평택시,36.99064515,127.0855704,전주,전라북도,전주시 덕진구,35.84985312,127.1618034,13000
평택,경기도,평택시,36.99064515,127.0855704,정읍,전라북도,정읍시,35.57550653,126.8422496,14100
평택,경기도,평택시,36.99064515,127.0855704,제천,충청북도,제천시,37.12786543,128.2055012,11100
평택,경기도,평택시,36.99064515,127.0855704,조성,전라남도,보성군,34.80679327,127.2480374,23000
평택,경기도,평택시,36.99064515,127.0855704,조치원,세종특별자치시,,36.60107993,127.2962672,3500
평택,경기도,평택시,36.99064515,127.0855704,주덕,충청북도,충주시,36.97336567,127.8023178,7900
평택,경기도,평택시,36.99064515,127.0855704,중리,경상남도,창원시 마산회원구,35.24966655,128.518841,23200
평택,경기도,평택시,36.99064515,127.0855704,증평,충청북도,증평군,36.77813144,127.5831832,5600
평택,경기도,평택시,36.99064515,127.0855704,지탄,충청북도,옥천군,36.24186353,127.6759107,7900
